Order_ID,Component_ID,Vendor_ID,Route_ID,Order_Date,Contractual_Delivery_Date,Actual_Delivery_Date,Delivered_Qty,Ordered_Qty,Price_per_Unit,Actual_Lead_Days,Committed_Lead_Days,Shortfall,Shortfall_flag,Delay_Indicator
O4105,C01,V006,R010,10-10-2024,28-10-2024,02-11-2024,50,498,25.5,23,18,448,1,1
O4106,C05,V014,R030,10-11-2024,20-11-2024,20-11-2024,172,379,37,10,10,207,1,1
O4107,C03,V007,R016,10-11-2024,12-11-2024,16-11-2024,454,750,88,6,2,296,1,1
O4108,C04,V005,R013,12-10-2024,15-10-2024,20-11-2024,99,104,65.2,39,3,5,1,1
O4109,C02,V008,R024,01-10-2024,21-11-2024,29-10-2024,54,76,12.75,28,51,22,1,0
O4110,C03,V014,R014,18-10-2024,28-10-2024,19-11-2024,50,717,88,32,10,667,1,1
O4111,C02,V013,R024,18-10-2024,06-11-2024,18-11-2024,130,317,12.75,31,19,187,1,1
O4112,C03,V014,R027,10-11-2024,20-11-2024,20-11-2024,50,248,88,10,10,198,1,1
O4113,C02,V011,R022,20-10-2024,15-11-2024,16-11-2024,223,324,12.75,27,26,101,1,1
O4114,C04,V015,R003,25-10-2024,15-11-2024,18-11-2024,128,212,65.2,24,21,84,1,1
O4115,C05,V010,R019,20-10-2024,06-11-2024,18-11-2024,262,750,37,29,17,488,1,1
O4116,C05,V004,R029,25-10-2024,21-11-2024,17-11-2024,84,237,37,23,27,153,1,0
O4117,C03,V002,R008,18-10-2024,28-10-2024,19-11-2024,423,750,88,32,10,327,1,1
O4118,C02,V010,R020,01-11-2024,15-11-2024,10-11-2024,263,305,12.75,9,14,42,1,0
O4119,C05,V004,R011,24-10-2024,06-11-2024,10-11-2024,50,307,37,17,13,257,1,1
O4120,C05,V005,R005,10-11-2024,16-11-2024,17-11-2024,165,741,37,7,6,576,1,1
O4121,C04,V003,R011,12-10-2024,16-11-2024,05-11-2024,370,739,65.2,24,35,369,1,0
O4122,C04,V003,R004,28-10-2024,16-11-2024,10-11-2024,97,157,65.2,13,19,60,1,0
O4123,C01,V012,R009,05-10-2024,02-11-2024,06-11-2024,50,162,25.5,32,28,112,1,1
O4124,C01,V007,R017,01-10-2024,15-11-2024,10-11-2024,50,69,25.5,40,45,19,1,0
O4125,C02,V008,R011,05-10-2024,04-11-2024,17-11-2024,50,333,12.75,43,30,283,1,1
O4126,C02,V005,R007,05-10-2024,12-11-2024,25-10-2024,50,196,12.75,20,38,146,1,0
O4127,C05,V014,R024,15-10-2024,02-11-2024,17-11-2024,50,415,37,33,18,365,1,1
O4128,C05,V004,R026,28-10-2024,06-11-2024,18-11-2024,254,734,37,21,9,480,1,1
O4129,C05,V004,R008,10-10-2024,02-11-2024,17-11-2024,524,560,37,38,23,36,1,1
O4130,C04,V011,R013,18-10-2024,06-11-2024,10-11-2024,50,190,65.2,23,19,140,1,1
O4131,C03,V012,R015,10-11-2024,16-11-2024,02-11-2024,107,418,88,-8,6,311,1,0
O4132,C02,V002,R011,01-11-2024,15-11-2024,10-11-2024,130,451,12.75,9,14,321,1,0
O4133,C02,V015,R027,05-11-2024,15-11-2024,20-11-2024,154,394,12.75,15,10,240,1,1
O4134,C03,V008,R025,24-10-2024,21-11-2024,06-11-2024,50,267,88,13,28,217,1,0
O4135,C01,V015,R013,20-10-2024,02-11-2024,23-11-2024,61,358,25.5,34,13,297,1,1
O4136,C05,V011,R010,20-10-2024,21-11-2024,02-11-2024,84,279,37,13,32,195,1,0
O4137,C03,V014,R023,01-10-2024,15-10-2024,02-11-2024,78,271,88,32,14,193,1,1
O4138,C04,V013,R020,15-10-2024,16-11-2024,20-11-2024,243,421,65.2,36,32,178,1,1
O4139,C01,V007,R012,18-10-2024,04-11-2024,19-11-2024,151,259,25.5,32,17,108,1,1
O4140,C04,V010,R014,24-10-2024,06-11-2024,10-11-2024,382,728,65.2,17,13,346,1,1
O4141,C04,V002,R003,15-10-2024,30-10-2024,16-11-2024,156,322,65.2,32,15,166,1,1
O4142,C01,V002,R013,24-10-2024,28-10-2024,17-11-2024,50,750,25.5,24,4,700,1,1
O4143,C02,V010,R017,25-10-2024,15-11-2024,18-11-2024,97,403,12.75,24,21,306,1,1
O4144,C02,V008,R005,20-10-2024,15-11-2024,16-11-2024,127,379,12.75,27,26,252,1,1
O4145,C03,V002,R012,24-10-2024,06-11-2024,06-11-2024,50,276,88,13,13,226,1,1
O4146,C02,V010,R002,15-10-2024,04-11-2024,02-11-2024,50,150,12.75,18,20,100,1,0
O4147,C03,V001,R016,01-11-2024,20-11-2024,25-10-2024,50,209,88,-7,19,159,1,0
O4148,C01,V006,R012,28-10-2024,07-11-2024,17-11-2024,180,198,25.5,20,10,18,1,1
O4149,C05,V007,R006,28-10-2024,12-11-2024,05-11-2024,215,750,37,8,15,535,1,0
O4150,C04,V005,R001,25-10-2024,04-11-2024,16-11-2024,80,290,65.2,22,10,210,1,1
O4151,C04,V003,R015,04-11-2024,15-11-2024,06-11-2024,76,290,65.2,2,11,214,1,0
O4152,C03,V006,R029,01-10-2024,20-11-2024,19-11-2024,50,68,88,49,50,18,1,0
O4153,C02,V001,R022,20-10-2024,15-11-2024,25-10-2024,127,444,12.75,5,26,317,1,0
O4154,C03,V013,R018,12-10-2024,20-11-2024,20-11-2024,218,458,88,39,39,240,1,1
O4155,C05,V015,R020,15-10-2024,28-10-2024,05-11-2024,50,750,37,21,13,700,1,1
O4156,C03,V014,R014,04-11-2024,20-11-2024,19-11-2024,105,226,88,15,16,121,1,0
O4157,C01,V005,R016,01-11-2024,21-11-2024,23-11-2024,314,374,25.5,22,20,60,1,1
O4158,C03,V014,R005,04-11-2024,20-11-2024,19-11-2024,209,750,88,15,16,541,1,0
O4159,C04,V003,R019,05-10-2024,28-10-2024,28-10-2024,131,750,65.2,23,23,619,1,1
O4160,C01,V002,R026,05-11-2024,15-11-2024,18-11-2024,50,341,25.5,13,10,291,1,1
O4161,C02,V001,R016,01-11-2024,06-11-2024,10-11-2024,201,277,12.75,9,5,76,1,1
O4162,C02,V002,R022,01-10-2024,02-11-2024,23-11-2024,50,303,12.75,53,32,253,1,1
O4163,C05,V004,R020,12-10-2024,28-10-2024,30-10-2024,77,750,37,18,16,673,1,1
O4164,C05,V013,R011,20-10-2024,12-11-2024,16-11-2024,69,750,37,27,23,681,1,1
O4165,C02,V010,R024,25-10-2024,12-11-2024,28-10-2024,141,700,12.75,3,18,559,1,0
O4166,C02,V001,R016,01-10-2024,02-11-2024,16-11-2024,156,348,12.75,46,32,192,1,1
O4167,C04,V003,R018,10-11-2024,20-11-2024,23-11-2024,96,721,65.2,13,10,625,1,1
O4168,C05,V003,R014,10-11-2024,20-11-2024,17-11-2024,135,732,37,7,10,597,1,0
O4169,C03,V014,R014,10-11-2024,20-11-2024,19-11-2024,140,443,88,9,10,303,1,0
O4170,C02,V006,R011,05-11-2024,12-11-2024,29-10-2024,165,251,12.75,-7,7,86,1,0
O4171,C05,V010,R020,05-10-2024,16-11-2024,28-10-2024,244,328,37,23,42,84,1,0
O4172,C03,V006,R008,01-11-2024,20-11-2024,19-11-2024,50,750,88,18,19,700,1,0
O4173,C02,V002,R013,25-10-2024,30-10-2024,16-11-2024,84,292,12.75,22,5,208,1,1
O4174,C04,V010,R018,24-10-2024,16-11-2024,30-10-2024,85,750,65.2,6,23,665,1,0
O4175,C05,V006,R028,04-11-2024,15-11-2024,29-10-2024,147,178,37,-6,11,31,1,0
O4176,C03,V008,R021,10-10-2024,20-11-2024,28-10-2024,90,750,88,18,41,660,1,0
O4177,C02,V011,R002,20-10-2024,15-11-2024,29-10-2024,304,413,12.75,9,26,109,1,0
O4178,C04,V009,R028,24-10-2024,06-11-2024,23-11-2024,130,261,65.2,30,13,131,1,1
O4179,C03,V014,R025,10-10-2024,30-10-2024,05-11-2024,50,264,88,26,20,214,1,1
O4180,C05,V004,R016,04-11-2024,06-11-2024,17-11-2024,210,750,37,13,2,540,1,1
O4181,C04,V014,R012,10-11-2024,20-11-2024,20-11-2024,209,483,65.2,10,10,274,1,1
O4182,C05,V007,R021,12-10-2024,15-11-2024,05-11-2024,50,750,37,24,34,700,1,0
O4183,C05,V014,R025,10-10-2024,20-11-2024,19-11-2024,532,750,37,40,41,218,1,0
O4184,C01,V013,R006,05-10-2024,02-11-2024,06-11-2024,72,210,25.5,32,28,138,1,1
O4185,C05,V002,R022,15-10-2024,28-10-2024,10-11-2024,50,750,37,26,13,700,1,1
O4186,C05,V012,R026,10-10-2024,20-11-2024,20-11-2024,110,242,37,41,41,132,1,1
O4187,C01,V006,R028,01-10-2024,12-11-2024,29-10-2024,231,275,25.5,28,42,44,1,0
O4188,C05,V003,R014,28-10-2024,30-10-2024,17-11-2024,228,723,37,20,2,495,1,1
O4189,C03,V009,R010,25-10-2024,16-11-2024,20-11-2024,93,287,88,26,22,194,1,1
O4190,C03,V006,R021,04-11-2024,07-11-2024,25-10-2024,90,326,88,-10,3,236,1,0
O4191,C04,V014,R014,15-10-2024,20-11-2024,25-10-2024,195,749,65.2,10,36,554,1,0
O4192,C01,V003,R021,24-10-2024,28-10-2024,10-11-2024,206,542,25.5,17,4,336,1,1
O4193,C03,V006,R018,05-10-2024,06-11-2024,29-10-2024,50,587,88,24,32,537,1,0
O4194,C02,V001,R015,25-10-2024,15-11-2024,23-11-2024,50,750,12.75,29,21,700,1,1
O4195,C05,V010,R021,15-10-2024,28-10-2024,05-11-2024,86,364,37,21,13,278,1,1
O4196,C02,V004,R014,10-10-2024,04-11-2024,25-10-2024,50,142,12.75,15,25,92,1,0
O4197,C03,V008,R029,10-11-2024,20-11-2024,28-10-2024,430,727,88,-13,10,297,1,0
O4198,C03,V011,R024,20-10-2024,28-10-2024,16-11-2024,51,220,88,27,8,169,1,1
O4199,C03,V014,R013,25-10-2024,20-11-2024,02-11-2024,165,750,88,8,26,585,1,0
O4200,C05,V008,R006,28-10-2024,12-11-2024,18-11-2024,50,750,37,21,15,700,1,1
O4201,C02,V012,R003,12-10-2024,21-11-2024,25-10-2024,224,306,12.75,13,40,82,1,0
O4202,C02,V011,R011,15-10-2024,20-11-2024,16-11-2024,50,73,12.75,32,36,23,1,0
O4203,C05,V005,R025,12-10-2024,12-11-2024,19-11-2024,50,492,37,38,31,442,1,1
O4204,C01,V003,R029,24-10-2024,12-11-2024,05-11-2024,50,519,25.5,12,19,469,1,0
O4205,C03,V008,R012,04-11-2024,20-11-2024,28-10-2024,73,202,88,-7,16,129,1,0
O4206,C03,V012,R017,28-10-2024,15-11-2024,20-11-2024,50,203,88,23,18,153,1,1
O4207,C04,V009,R024,05-11-2024,16-11-2024,17-11-2024,101,715,65.2,12,11,614,1,1
O4208,C04,V005,R027,12-10-2024,30-10-2024,28-10-2024,90,171,65.2,16,18,81,1,0
O4209,C04,V015,R024,10-10-2024,12-11-2024,05-11-2024,83,407,65.2,26,33,324,1,0
O4210,C01,V006,R006,24-10-2024,02-11-2024,30-10-2024,50,163,25.5,6,9,113,1,0
O4211,C02,V015,R010,12-10-2024,16-11-2024,18-11-2024,337,682,12.75,37,35,345,1,1
O4212,C03,V014,R013,18-10-2024,20-11-2024,28-10-2024,50,109,88,10,33,59,1,0
O4213,C03,V015,R024,25-10-2024,21-11-2024,19-11-2024,50,357,88,25,27,307,1,0
O4214,C05,V004,R007,15-10-2024,04-11-2024,25-10-2024,50,750,37,10,20,700,1,0
O4215,C02,V015,R014,12-10-2024,07-11-2024,05-11-2024,557,677,12.75,24,26,120,1,0
O4216,C02,V007,R011,20-10-2024,12-11-2024,10-11-2024,110,255,12.75,21,23,145,1,0
O4217,C03,V006,R023,05-10-2024,04-11-2024,28-10-2024,50,402,88,23,30,352,1,0
O4218,C01,V002,R005,20-10-2024,04-11-2024,16-11-2024,123,193,25.5,27,15,70,1,1
O4219,C02,V008,R006,05-10-2024,02-11-2024,05-11-2024,50,293,12.75,31,28,243,1,1
O4220,C02,V010,R005,05-10-2024,16-11-2024,10-11-2024,50,695,12.75,36,42,645,1,0
O4221,C03,V006,R018,10-10-2024,28-10-2024,28-10-2024,158,487,88,18,18,329,1,1
O4222,C01,V013,R013,24-10-2024,16-11-2024,10-11-2024,163,173,25.5,17,23,10,1,0
O4223,C03,V013,R029,15-10-2024,20-11-2024,19-11-2024,50,726,88,35,36,676,1,0
O4224,C02,V005,R026,20-10-2024,30-10-2024,16-11-2024,50,406,12.75,27,10,356,1,1
O4225,C03,V013,R006,01-10-2024,15-10-2024,20-11-2024,50,50,88,50,14,0,0,1
O4226,C03,V015,R015,15-10-2024,28-10-2024,18-11-2024,200,750,88,34,13,550,1,1
O4227,C05,V008,R001,10-10-2024,20-11-2024,16-11-2024,332,750,37,37,41,418,1,0
O4228,C02,V003,R021,15-10-2024,28-10-2024,28-10-2024,150,417,12.75,13,13,267,1,1
O4229,C02,V002,R022,15-10-2024,18-10-2024,17-11-2024,50,208,12.75,33,3,158,1,1
O4230,C01,V011,R021,05-10-2024,06-11-2024,23-11-2024,50,73,25.5,49,32,23,1,1
O4231,C04,V005,R020,01-11-2024,04-11-2024,10-11-2024,50,402,65.2,9,3,352,1,1
O4232,C02,V005,R007,12-10-2024,15-10-2024,18-11-2024,50,620,12.75,37,3,570,1,1
O4233,C04,V003,R027,25-10-2024,28-10-2024,28-10-2024,394,653,65.2,3,3,259,1,1
O4234,C03,V010,R002,10-11-2024,15-11-2024,10-11-2024,50,123,88,0,5,73,1,0
O4235,C05,V003,R002,20-10-2024,07-11-2024,06-11-2024,87,286,37,17,18,199,1,0
O4236,C05,V004,R030,12-10-2024,30-10-2024,20-11-2024,272,372,37,39,18,100,1,1
O4237,C04,V001,R003,24-10-2024,12-11-2024,16-11-2024,50,283,65.2,23,19,233,1,1
O4238,C05,V015,R003,10-11-2024,16-11-2024,17-11-2024,750,750,37,7,6,0,0,1
O4239,C01,V009,R013,18-10-2024,04-11-2024,10-11-2024,157,237,25.5,23,17,80,1,1
O4240,C05,V005,R007,28-10-2024,30-10-2024,29-10-2024,78,295,37,1,2,217,1,0
O4241,C01,V006,R027,10-10-2024,07-11-2024,19-11-2024,85,198,25.5,40,28,113,1,1
O4242,C01,V014,R024,05-11-2024,20-11-2024,20-11-2024,226,750,25.5,15,15,524,1,1
O4243,C03,V003,R021,10-10-2024,18-10-2024,19-11-2024,121,719,88,40,8,598,1,1
O4244,C01,V006,R001,04-11-2024,16-11-2024,10-11-2024,54,382,25.5,6,12,328,1,0
O4245,C04,V010,R012,24-10-2024,12-11-2024,06-11-2024,62,750,65.2,13,19,688,1,0
O4246,C05,V010,R012,01-11-2024,06-11-2024,18-11-2024,126,627,37,17,5,501,1,1
O4247,C02,V011,R026,05-10-2024,06-11-2024,20-11-2024,50,152,12.75,46,32,102,1,1
O4248,C03,V004,R001,15-10-2024,12-11-2024,19-11-2024,50,106,88,35,28,56,1,1
O4249,C05,V002,R022,15-11-2024,16-11-2024,06-11-2024,50,399,37,-9,1,349,1,0
O4250,C03,V015,R028,10-10-2024,30-10-2024,19-11-2024,50,583,88,40,20,533,1,1
O4251,C03,V014,R005,01-11-2024,06-11-2024,06-11-2024,217,272,88,5,5,55,1,1
O4252,C02,V012,R022,04-11-2024,15-11-2024,16-11-2024,50,669,12.75,12,11,619,1,1
O4253,C03,V002,R006,10-11-2024,20-11-2024,28-10-2024,50,745,88,-13,10,695,1,0
O4254,C02,V007,R030,24-10-2024,12-11-2024,10-11-2024,189,572,12.75,17,19,383,1,0
O4255,C05,V010,R018,04-11-2024,06-11-2024,20-11-2024,50,750,37,16,2,700,1,1
O4256,C04,V003,R003,20-10-2024,20-11-2024,17-11-2024,50,50,65.2,28,31,0,0,0
O4257,C03,V015,R015,15-11-2024,20-11-2024,19-11-2024,50,320,88,4,5,270,1,0
O4258,C03,V013,R010,28-10-2024,30-10-2024,20-11-2024,239,253,88,23,2,14,1,1
O4259,C02,V015,R022,24-10-2024,15-11-2024,10-11-2024,77,120,12.75,17,22,43,1,0
O4260,C02,V015,R002,05-11-2024,21-11-2024,19-11-2024,50,411,12.75,14,16,361,1,0
O4261,C01,V009,R027,05-10-2024,15-10-2024,06-11-2024,118,336,25.5,32,10,218,1,1
O4262,C05,V012,R024,10-10-2024,21-11-2024,28-10-2024,182,750,37,18,42,568,1,0
O4263,C03,V010,R022,05-10-2024,02-11-2024,18-11-2024,50,152,88,44,28,102,1,1
O4264,C03,V014,R027,10-11-2024,20-11-2024,28-10-2024,127,261,88,-13,10,134,1,0
O4265,C01,V007,R023,05-10-2024,04-11-2024,19-11-2024,50,151,25.5,45,30,101,1,1
O4266,C02,V015,R004,24-10-2024,07-11-2024,18-11-2024,111,377,12.75,25,14,266,1,1
O4267,C02,V002,R013,01-10-2024,04-11-2024,17-11-2024,50,288,12.75,47,34,238,1,1
O4268,C02,V001,R017,18-10-2024,21-11-2024,30-10-2024,50,162,12.75,12,34,112,1,0
O4269,C02,V010,R011,24-10-2024,12-11-2024,16-11-2024,50,214,12.75,23,19,164,1,1
O4270,C04,V012,R012,25-10-2024,21-11-2024,29-10-2024,50,233,65.2,4,27,183,1,0
O4271,C03,V015,R028,15-10-2024,07-11-2024,05-11-2024,71,634,88,21,23,563,1,0
O4272,C05,V005,R025,15-10-2024,16-11-2024,30-10-2024,286,750,37,15,32,464,1,0
O4273,C02,V011,R012,01-10-2024,20-11-2024,23-11-2024,130,151,12.75,53,50,21,1,1
O4274,C03,V001,R012,01-11-2024,12-11-2024,29-10-2024,50,313,88,-3,11,263,1,0
O4275,C03,V003,R001,18-10-2024,21-11-2024,10-11-2024,50,181,88,23,34,131,1,0
O4276,C02,V012,R001,10-10-2024,16-11-2024,10-11-2024,169,243,12.75,31,37,74,1,0
O4277,C05,V014,R007,05-10-2024,15-11-2024,29-10-2024,50,655,37,24,41,605,1,0
O4278,C03,V014,R020,24-10-2024,21-11-2024,28-10-2024,50,232,88,4,28,182,1,0
O4279,C04,V002,R024,10-10-2024,28-10-2024,20-11-2024,50,431,65.2,41,18,381,1,1
O4280,C02,V004,R002,28-10-2024,21-11-2024,02-11-2024,203,249,12.75,5,24,46,1,0
O4281,C05,V014,R008,28-10-2024,15-11-2024,28-10-2024,304,750,37,0,18,446,1,0
O4282,C03,V002,R011,20-10-2024,06-11-2024,02-11-2024,50,97,88,13,17,47,1,0
O4283,C04,V005,R014,15-10-2024,16-11-2024,20-11-2024,88,246,65.2,36,32,158,1,1
O4284,C03,V003,R021,25-10-2024,06-11-2024,20-11-2024,50,300,88,26,12,250,1,1
O4285,C02,V007,R006,01-11-2024,04-11-2024,10-11-2024,132,342,12.75,9,3,210,1,1
O4286,C01,V015,R027,05-11-2024,21-11-2024,30-10-2024,220,361,25.5,-6,16,141,1,0
O4287,C03,V013,R027,18-10-2024,02-11-2024,29-10-2024,50,78,88,11,15,28,1,0
O4288,C03,V015,R026,24-10-2024,16-11-2024,29-10-2024,229,692,88,5,23,463,1,0
O4289,C05,V014,R009,12-10-2024,18-10-2024,05-11-2024,63,750,37,24,6,687,1,1
O4290,C01,V006,R023,10-10-2024,16-11-2024,02-11-2024,369,625,25.5,23,37,256,1,0
O4291,C03,V011,R003,12-10-2024,28-10-2024,17-11-2024,50,383,88,36,16,333,1,1
O4292,C03,V001,R029,04-11-2024,20-11-2024,06-11-2024,50,51,88,2,16,1,1,0
O4293,C02,V001,R013,01-10-2024,15-11-2024,28-10-2024,61,92,12.75,27,45,31,1,0
O4294,C01,V006,R014,10-10-2024,06-11-2024,29-10-2024,273,413,25.5,19,27,140,1,0
O4295,C01,V006,R005,05-10-2024,15-10-2024,10-11-2024,50,124,25.5,36,10,74,1,1
O4296,C05,V008,R029,15-11-2024,20-11-2024,20-11-2024,110,750,37,5,5,640,1,1
O4297,C04,V008,R005,18-10-2024,02-11-2024,30-10-2024,88,291,65.2,12,15,203,1,0
O4298,C02,V006,R017,20-10-2024,15-11-2024,23-11-2024,59,328,12.75,34,26,269,1,1
O4299,C02,V010,R010,01-10-2024,16-11-2024,18-11-2024,298,750,12.75,48,46,452,1,1
O4300,C03,V014,R008,24-10-2024,28-10-2024,28-10-2024,85,229,88,4,4,144,1,1
O4301,C05,V005,R029,15-10-2024,12-11-2024,30-10-2024,236,750,37,15,28,514,1,0
O4302,C02,V008,R027,12-10-2024,21-11-2024,02-11-2024,50,50,12.75,21,40,0,0,0
O4303,C05,V001,R020,10-10-2024,21-11-2024,10-11-2024,50,69,37,31,42,19,1,0
O4304,C05,V012,R025,18-10-2024,16-11-2024,23-11-2024,425,750,37,36,29,325,1,1
O4305,C04,V010,R004,18-10-2024,28-10-2024,29-10-2024,196,701,65.2,11,10,505,1,1
O4306,C05,V006,R019,10-10-2024,28-10-2024,30-10-2024,750,750,37,20,18,0,0,1
O4307,C01,V001,R027,01-11-2024,06-11-2024,05-11-2024,203,355,25.5,4,5,152,1,0
O4308,C03,V004,R006,04-11-2024,07-11-2024,20-11-2024,50,178,88,16,3,128,1,1
O4309,C03,V014,R003,25-10-2024,20-11-2024,20-11-2024,476,646,88,26,26,170,1,1
O4310,C03,V003,R003,18-10-2024,20-11-2024,19-11-2024,50,750,88,32,33,700,1,0
O4311,C04,V014,R012,18-10-2024,06-11-2024,19-11-2024,224,750,65.2,32,19,526,1,1
O4312,C04,V009,R025,01-10-2024,28-10-2024,16-11-2024,50,97,65.2,46,27,47,1,1
O4313,C03,V008,R026,18-10-2024,20-11-2024,19-11-2024,50,50,88,32,33,0,0,0
O4314,C02,V007,R002,20-10-2024,15-11-2024,25-10-2024,130,379,12.75,5,26,249,1,0
O4315,C03,V008,R023,18-10-2024,21-11-2024,30-10-2024,294,400,88,12,34,106,1,0
O4316,C04,V008,R003,25-10-2024,28-10-2024,19-11-2024,50,750,65.2,25,3,700,1,1
O4317,C03,V006,R021,15-11-2024,21-11-2024,25-10-2024,312,459,88,-21,6,147,1,0
O4318,C03,V013,R021,05-10-2024,06-11-2024,20-11-2024,50,97,88,46,32,47,1,1
O4319,C05,V014,R008,10-11-2024,16-11-2024,17-11-2024,465,750,37,7,6,285,1,1
O4320,C02,V012,R020,10-10-2024,15-10-2024,29-10-2024,65,390,12.75,19,5,325,1,1
O4321,C03,V001,R024,24-10-2024,21-11-2024,30-10-2024,50,82,88,6,28,32,1,0
O4322,C02,V015,R017,15-10-2024,04-11-2024,29-10-2024,50,336,12.75,14,20,286,1,0
O4323,C04,V011,R012,05-11-2024,06-11-2024,19-11-2024,249,399,65.2,14,1,150,1,1
O4324,C02,V002,R028,05-11-2024,21-11-2024,02-11-2024,50,50,12.75,-3,16,0,0,0
O4325,C03,V012,R010,10-11-2024,20-11-2024,19-11-2024,304,683,88,9,10,379,1,0
O4326,C05,V006,R009,24-10-2024,16-11-2024,19-11-2024,374,702,37,26,23,328,1,1
O4327,C02,V007,R011,18-10-2024,30-10-2024,16-11-2024,50,355,12.75,29,12,305,1,1
O4328,C02,V002,R024,28-10-2024,04-11-2024,16-11-2024,50,290,12.75,19,7,240,1,1
O4329,C05,V011,R023,28-10-2024,30-10-2024,18-11-2024,117,550,37,21,2,433,1,1
O4330,C01,V006,R002,28-10-2024,04-11-2024,23-11-2024,50,316,25.5,26,7,266,1,1
O4331,C01,V012,R022,01-10-2024,12-11-2024,30-10-2024,50,399,25.5,29,42,349,1,0
O4332,C05,V005,R001,24-10-2024,20-11-2024,16-11-2024,290,490,37,23,27,200,1,0
O4333,C01,V005,R005,20-10-2024,28-10-2024,30-10-2024,50,145,25.5,10,8,95,1,1
O4334,C03,V008,R029,18-10-2024,20-11-2024,28-10-2024,97,447,88,10,33,350,1,0
O4335,C02,V013,R028,10-10-2024,18-10-2024,23-11-2024,50,327,12.75,44,8,277,1,1
O4336,C02,V008,R022,28-10-2024,02-11-2024,05-11-2024,190,267,12.75,8,5,77,1,1
O4337,C02,V006,R010,18-10-2024,16-11-2024,25-10-2024,121,343,12.75,7,29,222,1,0
O4338,C02,V002,R011,20-10-2024,30-10-2024,25-10-2024,50,216,12.75,5,10,166,1,0
O4339,C01,V006,R027,04-11-2024,20-11-2024,02-11-2024,193,315,25.5,-2,16,122,1,0
O4340,C05,V001,R008,25-10-2024,07-11-2024,18-11-2024,262,309,37,24,13,47,1,1
O4341,C02,V006,R005,20-10-2024,06-11-2024,29-10-2024,50,118,12.75,9,17,68,1,0
O4342,C02,V007,R013,01-11-2024,21-11-2024,16-11-2024,84,269,12.75,15,20,185,1,0
O4343,C02,V015,R012,15-10-2024,21-11-2024,10-11-2024,50,430,12.75,26,37,380,1,0
O4344,C04,V011,R007,01-11-2024,15-11-2024,18-11-2024,363,442,65.2,17,14,79,1,1
O4345,C03,V003,R029,05-11-2024,07-11-2024,02-11-2024,50,141,88,-3,2,91,1,0
O4346,C02,V003,R016,20-10-2024,15-11-2024,05-11-2024,92,268,12.75,16,26,176,1,0
O4347,C02,V005,R014,28-10-2024,04-11-2024,16-11-2024,50,528,12.75,19,7,478,1,1
O4348,C01,V002,R027,18-10-2024,16-11-2024,02-11-2024,50,281,25.5,15,29,231,1,0
O4349,C04,V010,R019,12-10-2024,16-11-2024,05-11-2024,212,589,65.2,24,35,377,1,0
O4350,C03,V006,R017,10-10-2024,28-10-2024,28-10-2024,50,94,88,18,18,44,1,1
O4351,C02,V007,R026,01-11-2024,21-11-2024,23-11-2024,50,66,12.75,22,20,16,1,1
O4352,C04,V015,R028,20-10-2024,28-10-2024,29-10-2024,54,196,65.2,9,8,142,1,1
O4353,C02,V007,R020,20-10-2024,06-11-2024,25-10-2024,50,50,12.75,5,17,0,0,0
O4354,C05,V005,R004,12-10-2024,16-11-2024,28-10-2024,50,750,37,16,35,700,1,0
O4355,C03,V009,R030,25-10-2024,30-10-2024,06-11-2024,316,362,88,12,5,46,1,1
O4356,C03,V005,R019,15-10-2024,20-11-2024,20-11-2024,417,682,88,36,36,265,1,1
O4357,C01,V005,R025,01-11-2024,04-11-2024,10-11-2024,50,106,25.5,9,3,56,1,1
O4358,C03,V014,R008,10-10-2024,28-10-2024,25-10-2024,50,750,88,15,18,700,1,0
O4359,C05,V014,R016,12-10-2024,20-11-2024,19-11-2024,429,750,37,38,39,321,1,0
O4360,C04,V004,R010,10-10-2024,28-10-2024,10-11-2024,590,683,65.2,31,18,93,1,1
O4361,C02,V010,R005,05-10-2024,16-11-2024,17-11-2024,50,458,12.75,43,42,408,1,1
O4362,C01,V011,R021,24-10-2024,28-10-2024,10-11-2024,230,281,25.5,17,4,51,1,1
O4363,C02,V004,R009,24-10-2024,06-11-2024,10-11-2024,50,301,12.75,17,13,251,1,1
O4364,C02,V005,R018,28-10-2024,07-11-2024,10-11-2024,389,750,12.75,13,10,361,1,1
O4365,C04,V014,R003,10-10-2024,28-10-2024,17-11-2024,372,432,65.2,38,18,60,1,1
O4366,C04,V004,R001,28-10-2024,30-10-2024,16-11-2024,65,358,65.2,19,2,293,1,1
O4367,C01,V006,R011,10-10-2024,30-10-2024,06-11-2024,117,205,25.5,27,20,88,1,1
O4368,C03,V012,R006,05-10-2024,15-10-2024,10-11-2024,50,100,88,36,10,50,1,1
O4369,C03,V003,R012,10-10-2024,20-11-2024,28-10-2024,50,50,88,18,41,0,0,0
O4370,C04,V003,R025,12-10-2024,12-11-2024,28-10-2024,361,607,65.2,16,31,246,1,0
O4371,C02,V010,R020,20-10-2024,30-10-2024,23-11-2024,211,257,12.75,34,10,46,1,1
O4372,C05,V005,R029,05-11-2024,16-11-2024,05-11-2024,257,284,37,0,11,27,1,0
O4373,C03,V008,R029,01-10-2024,21-11-2024,25-10-2024,50,189,88,24,51,139,1,0
O4374,C02,V002,R008,18-10-2024,04-11-2024,23-11-2024,50,252,12.75,36,17,202,1,1
O4375,C05,V008,R020,24-10-2024,21-11-2024,29-10-2024,266,341,37,5,28,75,1,0
